Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","100","India","5510","Production","30","Rice, paddy (rice milled equivalent)","2002","2002","tonnes","71856113","Fc","Calculated data"
"QC","Crops","100","India","5510","Production","30","Rice, paddy (rice milled equivalent)","2003","2003","tonnes","88570263","Fc","Calculated data"
"QC","Crops","100","India","5510","Production","30","Rice, paddy (rice milled equivalent)","2004","2004","tonnes","83172968","Fc","Calculated data"
"QC","Crops","100","India","5510","Production","30","Rice, paddy (rice milled equivalent)","2005","2005","tonnes","91839294","Fc","Calculated data"
"QC","Crops","100","India","5510","Production","30","Rice, paddy (rice milled equivalent)","2006","2006","tonnes","92804374","Fc","Calculated data"
"QC","Crops","100","India","5510","Production","30","Rice, paddy (rice milled equivalent)","2007","2007","tonnes","96428190","Fc","Calculated data"
"QC","Crops","100","India","5510","Production","30","Rice, paddy (rice milled equivalent)","2008","2008","tonnes","98740012","Fc","Calculated data"
"QC","Crops","100","India","5510","Production","30","Rice, paddy (rice milled equivalent)","2009","2009","tonnes","90493886","Fc","Calculated data"
"QC","Crops","100","India","5510","Production","30","Rice, paddy (rice milled equivalent)","2010","2010","tonnes","96023326","Fc","Calculated data"
"QC","Crops","100","India","5510","Production","30","Rice, paddy (rice milled equivalent)","2011","2011","tonnes","105319300","Fc","Calculated data"
"QC","Crops","100","India","5510","Production","30","Rice, paddy (rice milled equivalent)","2012","2012","tonnes","105252600","Fc","Calculated data"
"QC","Crops","100","India","5510","Production","30","Rice, paddy (rice milled equivalent)","2013","2013","tonnes","106186400","Fc","Calculated data"
"QC","Crops","100","India","5510","Production","30","Rice, paddy (rice milled equivalent)","2014","2014","tonnes","104852400","Fc","Calculated data"
"QC","Crops","100","India","5510","Production","30","Rice, paddy (rice milled equivalent)","2015","2015","tonnes","104412180","Fc","Calculated data"
"QC","Crops","100","India","5510","Production","30","Rice, paddy (rice milled equivalent)","2016","2016","tonnes","109187900","Fc","Calculated data"
"QC","Crops","100","India","5510","Production","30","Rice, paddy (rice milled equivalent)","2017","2017","tonnes","112389500","Fc","Calculated data"
"QC","Crops","100","India","5510","Production","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","116536059","Fc","Calculated data"
"QC","Crops","100","India","5510","Production","30","Rice, paddy (rice milled equivalent)","2019","2019","tonnes","118489215","Fc","Calculated data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1961","1961","tonnes","26992","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1962","1962","tonnes","31357","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1963","1963","tonnes","37200","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1964","1964","tonnes","44248","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1965","1965","tonnes","49387","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1966","1966","tonnes","53195","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1967","1967","tonnes","62502","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1968","1968","tonnes","68844","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1969","1969","tonnes","79951","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1970","1970","tonnes","89905","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1971","1971","tonnes","92200","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1972","1972","tonnes","101200","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1973","1973","tonnes","112400","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1974","1974","tonnes","125200","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1975","1975","tonnes","130100","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1976","1976","tonnes","137800","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1977","1977","tonnes","149600","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1978","1978","tonnes","147000","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1979","1979","tonnes","135400","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1980","1980","tonnes","148400","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1981","1981","tonnes","153100","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1982","1982","tonnes","152900","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1983","1983","tonnes","165900","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1984","1984","tonnes","175300","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1985","1985","tonnes","186500","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1986","1986","tonnes","200500","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1987","1987","tonnes","219500","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1988","1988","tonnes","235200","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1989","1989","tonnes","259200","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1990","1990","tonnes","297300","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1991","1991","tonnes","329600","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1992","1992","tonnes","366700","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1993","1993","tonnes","367000","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1994","1994","tonnes","394000","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1995","1995","tonnes","472000","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1996","1996","tonnes","507000","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1997","1997","tonnes","550000","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1998","1998","tonnes","605000","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","1999","1999","tonnes","622000","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2000","2000","tonnes","630000","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2001","2001","tonnes","631000","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2002","2002","tonnes","649435","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2003","2003","tonnes","711650","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2004","2004","tonnes","749665","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2005","2005","tonnes","802625","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2006","2006","tonnes","852895","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2007","2007","tonnes","825345","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2008","2008","tonnes","864500","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2009","2009","tonnes","831400","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2010","2010","tonnes","862000","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2011","2011","tonnes","800000","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2012","2012","tonnes","900000","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2013","2013","tonnes","900000","","Official data"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2014","2014","tonnes","940000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2015","2015","tonnes","944504","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2016","2016","tonnes","967175","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2017","2017","tonnes","975298","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2018","2018","tonnes","988352","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2019","2019","tonnes","1001405","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","280","Safflower seed","1961","1961","tonnes","66000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","280","Safflower seed","1962","1962","tonnes","67000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","280","Safflower seed","1963","1963","tonnes","68000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","280","Safflower seed","1964","1964","tonnes","62000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","280","Safflower seed","1965","1965","tonnes","71500","F","FAO estimate"
"QC","Crops","100","India","5510","Production","280","Safflower seed","1966","1966","tonnes","69000","","Official data"
"QC","Crops","100","India","5510","Production","280","Safflower seed","1967","1967","tonnes","72000","","Official data"
"QC","Crops","100","India","5510","Production","280","Safflower seed","1968","1968","tonnes","77700","","Official data"
"QC","Crops","100","India","5510","Production","280","Safflower seed","1969","1969","tonnes","93700","","Official data"
"QC","Crops","100","India","5510","Production","280","Safflower seed","1970","1970","tonnes","142400","","Official data"
"QC","Crops","100","India","5510","Production","280","Safflower seed","1971","1971","tonnes","153900","","Official data"
"QC","Crops","100","India","5510","Production","280","Safflower seed","1972","1972","tonnes","130500","","Official data"
"QC","Crops","100","India","5510","Production","280","Safflower seed","1973","1973","tonnes","81800","","Official data"
"QC","Crops","100","India","5510","Production","280","Safflower seed","1974","1974","tonnes","191000","","Official data"
"QC","Crops","100","India","5510","Production","280","Safflower seed","1975","1975","tonnes","211900","","Official data"
